"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nFORCE__Taxonomy_Id__c","nPortal__Portal_Icon_Path__c","nFORCE__Parameters__c","nPortal__Portal_Subheader_Text__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nPortal__Search_Select_Text__c"
"a2EHo00000Cw9AQMAZ","005Ho00000AXM6UIAX","","Total Exposure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pp-total-exposure","llc_bi__totalexposureproductpackage","","","false","nforce__navigation","","","a2GHo000001ueJ9MAI","nforce__sub_navigation","","nforce__topbar","42591176087727500","","pp-total-exposure","","","","","","","","","",""
"a2EHo00000Cw9ARMAZ","005Ho00000AXM6UIAX","","Syndications","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","pp-syndication","llc_bi__productpackagesyndications","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42832394861101000","","pp-syndication","","","","","","","","","",""
"a2EHo00000Cw9ASMAZ","005Ho00000AXM6UIAX","","Credit Memo Configuration","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","credit-memo-admin","llc_bi__creditmemoadmin","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42053134223122500","","credit-memo-admin","","","","","","","","","",""
"a2EHo00000Cw9ATMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","bus-connected-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","bus-connected-create-relationship","","bus-connected-create-relationship","","","","","","","","","",""
"a2EHo00000Cw9AUMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","bus-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","bus-create-relationship","","bus-create-relationship","","","","","","","","","",""
"a2EHo00000Cw9AVMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","ind-connected-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","ind-connected-create-relationship","","ind-connected-create-relationship","","","","","","","","","",""
"a2EHo00000Cw9AWMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","ind-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","ind-create-relationship","","ind-create-relationship","","","","","","","","","",""
"a2EHo00000Cw9AXMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","loan-bus-connected-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","loan-bus-connected-create-relationship","","loan-bus-connected-create-relationship","","","","","","","","","",""
"a2EHo00000Cw9AYMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","loan-bus-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","loan-bus-create-relationship","","loan-bus-create-relationship","","","","","","","","","",""
"a2EHo00000Cw9G3MAJ","005Ho00000AXM6UIAX","","Collateral Value","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","collateral-value","nforce__kodatagridlookup","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKbMAI","nforce__sub_navigation","","nforce__topbar","42697382044274900","","collateral-value","","","","","","","","","",""
"a2EHo00000Cw9G6MAJ","005Ho00000AXM6UIAX","","Approved Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","fees-approved-m","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKeMAI","nforce__sub_navigation","","nforce__topbar","42199926702699300","","fees-approved-m","","","","","","","","","",""
"a2EHo00000Cw9G7MAJ","005Ho00000AXM6UIAX","","Key Dates","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","key-dates","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKfMAI","nforce__sub_navigation","","nforce__topbar","42338076987534100","","key-dates","","","","","","","","","",""
"a2EHo00000Cw9G8MAJ","005Ho00000AXM6UIAX","","Post Closing Review","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","post-closing-review","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKgMAI","nforce__sub_navigation","","nforce__topbar","42395728864614000","","post-closing-review","","","","","","","","","",""
"a2EHo00000Cw9GCMAZ","005Ho00000AXM6UIAX","","Third Party Reports","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","third-party-reports-m","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKkMAI","nforce__sub_navigation","","nforce__topbar","a2EHo00000Cw9GCMAZ","","third-party-reports-m","","","","","","","","","",""
"a2EHo00000Cw9GFMAZ","005Ho00000AXM6UIAX","","Approved Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-detail-approved-m","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKnMAI","nforce__sub_navigation","","nforce__topbar","42689013657392600","","loan-detail-approved-m","","","","","","","","","",""
"a2EHo00000Cw9GJMAZ","005Ho00000AXM6UIAX","","Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","fees-custom","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKrMAI","nforce__sub_navigation","","nforce__topbar","42956329664862300","","fees-custom","","","","","","","","","",""
"a2EHo00000Cw9GKMAZ","005Ho00000AXM6UIAX","","Participations","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","participations-custom-m","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKsMAI","nforce__sub_navigation","","nforce__topbar","42787367861254400","","participations-custom-m","","","","","","","","","",""
"a2EHo00000Cw9GLMAZ","005Ho00000AXM6UIAX","","Loan Products","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","relationship-loan-products-default","nforce__korelatedtable","","n-icon-loan","false","nforce__inline_navigation","","","a2GHo000001ueKtMAI","nforce__sub_navigation","","nforce__blank","42690556197073900","","relationship-loan-products-default","","","","","","","","","",""
"a2EHo00000Cw9GMMAZ","005Ho00000AXM6UIAX","","New Entity Involvement","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","relationship-new-involvement-default","llc_bi__relationship_new_entity_involvement","","n-icon-relationship","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nforce__blank","42171007645958900","","relationship-new-involvement-default","","","","","","","","","",""
"a2EHo00000Cw9GNMAZ","005Ho00000AXM6UIAX","","Deposit Products","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","relationship-deposit-products-default","nforce__korelatedtable","","fa fa-lock fa-lg","false","nforce__inline_navigation","","","a2GHo000001ueKuMAI","nforce__sub_navigation","","nforce__blank","42773223756306200","","relationship-deposit-products-default","","","","","","","","","",""
"a2EHo00000Cw9GOMAZ","005Ho00000AXM6UIAX","","Pricing","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","loan-pricing-approved-m","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKvMAI","nforce__sub_navigation","","nforce__topbar","42190124760937500","","loan-pricing-approved-m","","","","","","","","","",""
"a2EHo00000Cw9LxMAJ","005Ho00000AXM6UIAX","","Entity Compliance","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-entity-compliance","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","a2GHo000001ueNQMAY","nforce__sub_navigation","","nforce__topbar","79351620937670665","","booked-entity-compliance","","","","","","","","","",""
"a2EHo00000Cw9LyMAJ","005Ho00000AXM6UIAX","","Loan Compliance","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-loan-compliance","nforce__korelatedtable","","n-icon-hmda","false","nforce__navigation","","","a2GHo000001ueNRMAY","nforce__sub_navigation","","nforce__topbar","34311620937670666","","booked-loan-compliance","","","","","","","","","",""
"a2EHo00000Cw9LzMAJ","005Ho00000AXM6UIAX","","Budget Administration","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-budget-administration2","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","01581620937670667","","booked-budget-administration2","","","","","","","","","",""
"a2EHo00000Cw9M0MAJ","005Ho00000AXM6UIAX","","Budget Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-budget-details","llc_bi__budget_detail_app","","","false","nforce__navigation","","","a2GHo000001ueNPMAY","nforce__sub_navigation","","nforce__topbar","42631620937670667","","booked-budget-details","","","","","","","","","",""
"a2EHo00000Cw9M1MAJ","005Ho00000AXM6UIAX","","Manage Budget","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-manage-budget","llc_bi__manage_budget_app","","","false","nforce__navigation","","","a2GHo000001ueNSMAY","nforce__sub_navigation","","nforce__topbar","75891620937670668","","booked-manage-budget","","","","","","","","","",""
"a2EHo00000Cw9M2MAJ","005Ho00000AXM6UIAX","","Draws & Disbursements","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-draws---disbursements","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","32371620937670668","","booked-draws---disbursements","","","","","","","","","",""
"a2EHo00000Cw9M3MAJ","005Ho00000AXM6UIAX","","Overview","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-overview","llc_bi__draw_app","","","false","nforce__navigation","","","a2GHo000001ueNTMAY","nforce__sub_navigation","","nforce__topbar","20031620937670669","","booked-overview","","","","","","","","","",""
"a2EHo00000Cw9M4MAJ","005Ho00000AXM6UIAX","","Draws & Disbursements","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-draws---disbursements2","llc_bi__draw_history_app","","","false","nforce__navigation","","","a2GHo000001ueNUMAY","nforce__sub_navigation","","nforce__topbar","45731620937670670","","booked-draws---disbursements2","","","","","","","","","",""
"a2EHo00000Cw9M5MAJ","005Ho00000AXM6UIAX","","Booked Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-booked-information2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNIMAY","nforce__sub_navigation","","nforce__topbar","32361620937670670","","booked-booked-information2","","","","","","","","","",""
"a2EHo00000Cw9M6MAJ","005Ho00000AXM6UIAX","","Balance Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-balance-details2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNHMAY","nforce__sub_navigation","","nforce__topbar","33511620937670671","","booked-balance-details2","","","","","","","","","",""
"a2EHo00000Cw9M7MAJ","005Ho00000AXM6UIAX","","Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-payment-structure","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNVMAY","nforce__sub_navigation","","nforce__topbar","97051620937670672","","booked-payment-structure","","","","","","","","","",""
"a2EHo00000Cw9M8MAJ","005Ho00000AXM6UIAX","","Rate Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-rate-structure","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNWMAY","nforce__sub_navigation","","nforce__topbar","38051620937670672","","booked-rate-structure","","","","","","","","","",""
"a2EHo00000Cw9M9MAJ","005Ho00000AXM6UIAX","","Editable Fields","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-editable-fields","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueI6MAI","nforce__sub_navigation","","nforce__topbar","06791620937670673","","booked-editable-fields","","","","","","","","","",""
"a2EHo00000Cw9MAMAZ","005Ho00000AXM6UIAX","","Rate & Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-rate---payment-structure","nforce__korelatedtable","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNXMAY","nforce__sub_navigation","","nforce__topbar","71261620937670673","","booked-rate---payment-structure","","","","","","","","","",""
"a2EHo00000Cw9MBMAZ","005Ho00000AXM6UIAX","","Loan Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-loan-information2","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueNYMAY","nforce__sub_navigation","","nforce__topbar","77661620937670674","","booked-loan-information2","","","","","","","","","",""
"a2EHo00000Cw9MCMAZ","005Ho00000AXM6UIAX","","Loan Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-loan-information23","nforce__blank","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","48471620937670675","","booked-loan-information23","","","","","","","","","",""
"a2EHo00000Cw9MDMAZ","005Ho00000AXM6UIAX","","Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-fees","nforce__blank","","n-icon-relationship","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","00391620937670675","","booked-fees","","","","","","","","","",""
"a2EHo00000Cw9MEMAZ","005Ho00000AXM6UIAX","","Approved Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-approved-details2","nforce__blank","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","91691620937670676","","booked-approved-details2","","","","","","","","","",""
"a2EHo00000Cw9MFMAZ","005Ho00000AXM6UIAX","","Third Party Reports","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","third-party-reports-m1","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueKkMAI","nforce__sub_navigation","","nforce__topbar","a2EHo00000Cw9MOMAZ","","third-party-reports-m1","","","","","","","","","",""
"a2EHo00000Cw9MGMAZ","005Ho00000AXM6UIAX","","Budget Administration","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","budget","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","a2EHo00000Cw9MPMAZ","","budget","","","","","","","","","",""
"a2EHo00000Cw9MHMAZ","005Ho00000AXM6UIAX","","Booked Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","booked-information-approved-m1","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueLwMAI","nforce__sub_navigation","","nforce__topbar","a2EHo00000Cw9MNMAZ","","booked-information-approved-m1","","","","","","","","","",""
"a2EHo00000Cw9MIMAZ","005Ho00000AXM6UIAX","","Balance Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","balance-information-approved-m1","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueLvMAI","nforce__sub_navigation","","nforce__topbar","a2EHo00000Cw9MQMAZ","","balance-information-approved-m1","","","","","","","","","",""
"a2EHo00000Cw9MJMAZ","005Ho00000AXM6UIAX","","Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:43.000Z","005Ho00000AXMB5IAP","","","","","","payment-structure-approved-m1","llc_bi__paymentstructure","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKNMAY","nforce__sub_navigation","","nforce__topbar","a2EHo00000Cw9MRMAZ","","payment-structure-approved-m1","","","","","","","","","",""
"a2EHo00000Cw9AZMAZ","005Ho00000AXM6UIAX","","Create Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:17.000Z","005Ho00000AXM6UIAX","","","","","","loan-ind-connected-create-relationship","llc_bi__create_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","loan-ind-connected-create-relationship","","loan-ind-connected-create-relationship","","","","","","","","","",""
