"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a2FHo000003XEAjMAO","","OA - Retail Additional Personal Info","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIEMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywxMAC","MappedSObjectScreenResource","","42502012207070733","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEAqMAO","","Entity Involvement for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIaMAI","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42764413431186450","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XEArMAO","","Connection for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIaMAI","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42196349756218043","LLC_BI__Connection__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAsMAO","","Contact for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIbMAI","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42455162132059093","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEAtMAO","","Entity Involvement for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIbMAI","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42591569509314758","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAuMAO","","Connection for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIbMAI","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42146652305146599","LLC_BI__Connection__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAvMAO","","Contact for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIcMAI","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42515521321715951","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEAwMAO","","Entity Involvement for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIcMAI","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42883777081521302","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAxMAO","","Connection for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIcMAI","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42336461599359764","LLC_BI__Connection__c","false","false","","","","","false","false","","",""
"a2FHo000003XEAyMAO","","Contact for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIdMAI","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42190299371120616","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEAzMAO","","Entity Involvement for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIdMAI","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42563313807549057","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XEB0MAO","","Connection for Others Involved MRF","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIdMAI","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42204291696112783","LLC_BI__Connection__c","false","false","","","","","false","false","","",""
"a2FHo000003XEB2MAO","","Personal Info - Locked","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","a2IHo000002BywvMAC","MappedSObjectScreenResource","","42997378937782244","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.Is_existing_customer__c"" IS=""Yes""}}{{ENDIF}}","a2FHo000003XEB3MAO","","","false","false","","Please navigate to your online banking to update existing information.",""
"a2FHo000003XEB3MAO","","Existing Customer? Hidden (Primary Applicant)","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002BywzMAC","MappedSObjectScreenResource","","42909313017056921","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEB4MAO","","Loan Team Member","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHXMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","6A2D6C53_303D_4A6B_AC3A_532936151F3B","LLC_BI__Loan__c","false","false","","","6.0","","false","false","","",""
"a2FHo000003XEB5MAO","","Loan Pricing Information","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHXMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","5432377F_7332_433B_9515_580844072758","LLC_BI__Loan__c","false","false","","","6.0","","false","false","","",""
"a2FHo000003XEB6MAO","","Deposit","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHYMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","2A20000D_3F0D_413F_AA0D_723C1B126E7D","LLC_BI__Deposit__c","false","false","","","6.0","","false","false","","",""
"a2FHo000003XEB7MAO","","Entity Involvement","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHYMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","4D322D11_1C40_491C_9D20_137215395E31","LLC_BI__Deposit__c","false","false","","","6.0","","false","false","","",""
"a2FHo000003XEB8MAO","","Analyzed Account","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHYMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","7C7E761A_2050_400D_AA39_08670022766D","LLC_BI__Deposit__c","false","false","","","6.0","","false","false","","",""
"a2FHo000003XEB9MAO","","Beneficiary","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHYMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","69361070_2F2F_4A02_B56E_4E0C51022E3E","LLC_BI__Deposit__c","false","false","","","6.0","","false","false","","",""
"a2FHo000003XEBAMA4","","DEP Primary Identification","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","a2IHo000002ByvwMAC","MappedSObjectScreenResource","","42549983309659789","Contact","false","false","","","","","false","false","","Primary ID Details","Please enter or confirm your Primary ID information"
"a2FHo000003XEBBMA4","","Interest Disposition","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHZMAY","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42195739363852861","LLC_BI__Deposit__c","false","false","","","","","false","false","","",""
"a2FHo000003XEBCMA4","","ACH Interest Information","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHZMAY","false","false","false","false","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42210563823841615","LLC_BI__Deposit__c","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Interest_Payment_Method_Type__c"" IS=""Automatic Transfer (ACH)""}}{{ENDIF}}","a2FHo000003XEBBMA4","","","false","false","","",""
"a2FHo000003XEBDMA4","","Co Owner Mailing Address- Editable","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHQMAY","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42252305205159265","Contact","false","false","{{IF=""A AND B""}}{{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}}{{COND=""B"" FIELD=""Contact.Is_existing_customer__c"" IS=""No""}}{{{ENDIF}}","a2FHo000003XECMMA4","","","false","false","","",""
"a2FHo000003XEBEMA4","","DEP Primary Identification (Owner)","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHQMAY","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","a2IHo000002Byx4MAC","MappedSObjectScreenResource","","42645675975612420","Contact","false","false","","","","","false","false","","Primary ID Details","Please enter or confirm your Primary ID information"
"a2FHo000003XEBFMA4","","Dep- Business Entity Typ","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHRMAY","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002ByvxMAC","MappedSObjectScreenResource","","42908954744327789","Account","false","false","","","","","false","false","","",""
"a2FHo000003XEBGMA4","","DEP Business Mailing Address","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHRMAY","false","false","true","false","false","45.0","slide","true","false","false","false","","true","","a2IHo000002ByvyMAC","MappedSObjectScreenResource","","42996889976689548","Account","false","false","{{IF=""A""}}
{{COND=""A"" FIELD=""Account.Business_Mailing_Address_Same_as_Physica__c"" IS=""No""}}
{{ENDIF}}","a2FHo000003XECOMA4","","","false","false","","",""
"a2FHo000003XEBHMA4","","DEP Personal Contact info (Business)","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHaMAI","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002Byw0MAC","MappedSObjectScreenResource","","26731598381727799","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEBIMA4","","DEP Primary Identification","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHaMAI","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","a2IHo000002ByvzMAC","MappedSObjectScreenResource","","51571598381727799","Contact","false","false","","","","","false","false","","Primary ID Details","Please enter or confirm your Primary ID information"
"a2FHo000003XEBJMA4","","DEP Personal Contact Mailing Address","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHaMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","64381598381727800","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2FHo000003XEBHMA4","","","false","false","","",""
"a2FHo000003XEBKMA4","","Dep-Personal info- Connection Role","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHaMAI","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002Byw1MAC","MappedSObjectScreenResource","","42284196610042086","LLC_BI__Connection__c","false","false","","","","","false","false","","Tell us how you are associated to this business","Beneficial owners are those with more than 25% ownership in the company."
"a2FHo000003XEBMMA4","","DEP Business Info- Non Sole Prop","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHRMAY","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002Byw3MAC","MappedSObjectScreenResource","","42403585101966532","Account","false","false","{{IF=""A""}}
{{COND=""A"" FIELD=""Account.Legal_Entity_Type_cm__c"" NOT=""Sole Proprietorship - Business""}}
{{ENDIF}}","a2FHo000003XEBFMA4","","","false","false","","",""
"a2FHo000003XEBNMA4","","Dep-Personal info- Ownership Percent","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHaMAI","false","false","false","false","false","11.0","slide","true","false","false","false","","true","","a2IHo000002Byw4MAC","MappedSObjectScreenResource","","42113012111374632","LLC_BI__Connection__c","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Connection__c.Role_cm__c"" IS=""Beneficial Owner""}}{{ENDIF}}","a2FHo000003XEBKMA4","","","false","false","","",""
"a2FHo000003XEBOMA4","","DEP Personal Contact info (Business)","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHcMAI","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002Byw6MAC","MappedSObjectScreenResource","","83411598553323930","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XEBPMA4","","DEP Primary Identification","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHcMAI","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","a2IHo000002Byw5MAC","MappedSObjectScreenResource","","20271598553323930","Contact","false","false","","","","","false","false","","Primary ID Details","Please enter or confirm your Primary ID information"
"a2FHo000003XEBQMA4","","DEP Personal Contact Mailing Address","2023-11-03T15:07:04.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHcMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","11051598553323932","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2FHo000003XEBOMA4","","","false","false","","",""
"a2FHo000003XEBaMAO","","Statement Mailing Address","2023-11-03T15:07:05.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHgMAI","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","a2IHo000002BywFMAS","MappedSObjectScreenResource","","42612080125480832","LLC_BI__Deposit__c","false","false","","","","","false","false","","",""
"a2FHo000003XECLMA4","","DEP Personal Contact (Individual)1","2023-11-03T15:07:06.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:42.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugHPMAY","false","false","true","false","false","5.0","slide","true","false","false","false","","true","","a2IHo000002BywvMAC","MappedSObjectScreenResource","","42829731024289699","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.Is_existing_customer__c"" IS=""No""}}{{ENDIF}}","a2FHo000003XEB3MAO","","","false","false","","",""
